nps_responses_id,responded_date_id,customer_id,channel_id,nps_response_id,comment,score
2435,20250403,1378,2,13000002434,Entrega rápida y producto excelente,8
2436,20250622,31,2,13000002435,Entrega rápida y producto excelente,9
2437,20250203,330,1,13000002436,Atención muy buena,9
2438,20240526,673,2,13000002437,Atención muy buena,8
2439,20250327,659,1,13000002438,Entrega rápida y producto excelente,9
2440,20250323,211,1,13000002439,Volvería a comprar,2
2441,20250410,506,1,13000002440,UNKNOWN,9
2442,20250222,1288,1,13000002441,Muy conforme con la calidad,7
2443,20250710,1422,2,13000002442,Atención muy buena,5
2444,20240414,1011,1,13000002443,Volvería a comprar,2
2445,20241204,154,2,13000002444,Tardó un poco más de lo esperado,5
2446,20250223,914,1,13000002445,Volvería a comprar,6
2447,20241125,1362,1,13000002446,Todo perfecto,6
2448,20241106,75,1,13000002447,Tardó un poco más de lo esperado,4
2449,20250709,801,2,13000002448,Podría mejorar el empaque,8
2450,20250525,1174,2,13000002449,Tardó un poco más de lo esperado,8
2451,20250107,560,1,13000002450,UNKNOWN,7
2452,20250401,1286,1,13000002451,Atención muy buena,9
2453,20240501,866,1,13000002452,Volvería a comprar,8
2454,20240308,952,1,13000002453,Volvería a comprar,10
2455,20240312,553,1,13000002454,Volvería a comprar,6
2456,20250922,1238,1,13000002455,Entrega rápida y producto excelente,0
2457,20241125,683,2,13000002456,Tardó un poco más de lo esperado,10
2458,20250812,598,1,13000002457,Todo perfecto,9
2459,20250701,1302,1,13000002458,Atención muy buena,4
2460,20240418,85,1,13000002459,Todo perfecto,1
2461,20250410,723,1,13000002460,UNKNOWN,10
2462,20241217,15,1,13000002461,Volvería a comprar,4
2463,20241120,486,2,13000002462,Entrega rápida y producto excelente,9
2464,20250914,726,2,13000002463,Atención muy buena,10
2465,20250616,1348,1,13000002464,Volvería a comprar,8
2466,20250215,28,1,13000002465,Muy conforme con la calidad,8
2467,20241031,113,1,13000002466,UNKNOWN,10
2468,20240119,1433,2,13000002467,UNKNOWN,8
2469,20250524,479,1,13000002468,Entrega rápida y producto excelente,7
2470,20240708,647,1,13000002469,Muy conforme con la calidad,10
2471,20241020,62,1,13000002470,Tardó un poco más de lo esperado,6
2472,20240818,112,1,13000002471,Muy conforme con la calidad,4
2473,20250529,416,2,13000002472,Muy conforme con la calidad,6
2474,20240312,907,2,13000002473,Todo perfecto,10
2475,20241010,310,1,13000002474,Podría mejorar el empaque,8
2476,20240724,889,1,13000002475,Todo perfecto,3
2477,20240802,339,1,13000002476,Entrega rápida y producto excelente,7
2478,20240719,418,2,13000002477,Volvería a comprar,4
2479,20250629,713,1,13000002478,UNKNOWN,9
2480,20240321,462,2,13000002479,Volvería a comprar,10
2481,20250207,1091,1,13000002480,Todo perfecto,7
2482,20240630,867,1,13000002481,Entrega rápida y producto excelente,10
2483,20250527,1237,1,13000002482,Muy conforme con la calidad,10
2484,20250716,1441,1,13000002483,Muy conforme con la calidad,9
2485,20250913,633,2,13000002484,Muy conforme con la calidad,3
2486,20250919,204,1,13000002485,UNKNOWN,9
2487,20240117,1234,1,13000002486,Tardó un poco más de lo esperado,9
2488,20240824,201,2,13000002487,Atención muy buena,5
2489,20240813,1015,2,13000002488,Podría mejorar el empaque,9
2490,20250129,385,2,13000002489,Atención muy buena,7
2491,20240828,1099,1,13000002490,Atención muy buena,8
2492,20240528,728,1,13000002491,Muy conforme con la calidad,10
2493,20240513,1451,2,13000002492,Tardó un poco más de lo esperado,7
2494,20240119,358,1,13000002493,Podría mejorar el empaque,5
2495,20240630,856,2,13000002494,Atención muy buena,10
2496,20250619,3,1,13000002495,Todo perfecto,10
2497,20240809,732,1,13000002496,Podría mejorar el empaque,9
2498,20240507,1410,1,13000002497,Volvería a comprar,10
2499,20241029,138,2,13000002498,Todo perfecto,7
2500,20240306,243,2,13000002499,Podría mejorar el empaque,10
2501,20250902,32,1,13000002500,Todo perfecto,8
2502,20240509,1280,2,13000002501,Atención muy buena,9
2503,20240813,345,1,13000002502,UNKNOWN,8
2504,20241205,220,1,13000002503,Todo perfecto,8
2505,20240724,1296,1,13000002504,Atención muy buena,3
2506,20240302,547,1,13000002505,Tardó un poco más de lo esperado,10
2507,20240825,1169,2,13000002506,Volvería a comprar,7
2508,20241208,1217,2,13000002507,Volvería a comprar,7
2509,20241025,126,1,13000002508,Atención muy buena,8
2510,20240320,843,1,13000002509,Todo perfecto,10
2511,20250215,1260,1,13000002510,Tardó un poco más de lo esperado,9
2512,20241231,171,1,13000002511,Volvería a comprar,8
2513,20241024,889,2,13000002512,UNKNOWN,7
2514,20240130,1012,2,13000002513,Entrega rápida y producto excelente,4
2515,20240614,1418,2,13000002514,Volvería a comprar,6
2516,20250724,677,2,13000002515,Atención muy buena,10
2517,20250425,979,1,13000002516,Volvería a comprar,4
2518,20250829,326,2,13000002517,UNKNOWN,8
2519,20240201,522,2,13000002518,Tardó un poco más de lo esperado,10
2520,20250111,1326,2,13000002519,UNKNOWN,8
2521,20250908,228,1,13000002520,Podría mejorar el empaque,8
2522,20250707,1093,2,13000002521,Muy conforme con la calidad,6
2523,20250322,587,1,13000002522,UNKNOWN,8
2524,20241108,873,1,13000002523,UNKNOWN,9
2525,20240308,733,2,13000002524,Muy conforme con la calidad,9
2526,20241008,276,1,13000002525,Volvería a comprar,7
2527,20250915,1428,2,13000002526,Volvería a comprar,10
2528,20240306,199,2,13000002527,Todo perfecto,6
2529,20250405,221,1,13000002528,Muy conforme con la calidad,9
2530,20240709,1015,2,13000002529,UNKNOWN,10
2531,20240518,6,1,13000002530,Volvería a comprar,6
2532,20250515,1061,2,13000002531,UNKNOWN,9
2533,20241004,1271,1,13000002532,Muy conforme con la calidad,10
2534,20240419,619,1,13000002533,Tardó un poco más de lo esperado,5
2535,20241006,698,2,13000002534,Volvería a comprar,7
2536,20241113,1484,1,13000002535,Podría mejorar el empaque,9
2537,20240322,1316,1,13000002536,UNKNOWN,8
2538,20250205,1034,1,13000002537,Podría mejorar el empaque,8
2539,20250420,790,2,13000002538,Todo perfecto,7
2540,20250521,1399,2,13000002539,Volvería a comprar,5
2541,20250207,1045,1,13000002540,Podría mejorar el empaque,7
2542,20250810,59,2,13000002541,Atención muy buena,9
2543,20240729,244,1,13000002542,Atención muy buena,9
2544,20250704,408,1,13000002543,Muy conforme con la calidad,9
2545,20250506,259,2,13000002544,Entrega rápida y producto excelente,4
2546,20241011,960,2,13000002545,Podría mejorar el empaque,9
2547,20240709,878,2,13000002546,Atención muy buena,9
2548,20241124,584,1,13000002547,UNKNOWN,1
2549,20240729,397,1,13000002548,UNKNOWN,6
2550,20241015,167,2,13000002549,Tardó un poco más de lo esperado,9
2551,20240116,1216,2,13000002550,Todo perfecto,4
2552,20241107,1271,1,13000002551,Muy conforme con la calidad,1
2553,20240805,1293,1,13000002552,Podría mejorar el empaque,7
2554,20241031,223,2,13000002553,Volvería a comprar,4
2555,20250818,201,2,13000002554,Podría mejorar el empaque,6
2556,20250707,342,1,13000002555,Tardó un poco más de lo esperado,7
2557,20240410,913,1,13000002556,Podría mejorar el empaque,6
2558,20250301,752,1,13000002557,Atención muy buena,0
2559,20240422,78,1,13000002558,Todo perfecto,9
2560,20240411,60,2,13000002559,Tardó un poco más de lo esperado,9
2561,20240722,1254,1,13000002560,Muy conforme con la calidad,7
2562,20240417,183,1,13000002561,Tardó un poco más de lo esperado,7
2563,20250818,591,2,13000002562,Todo perfecto,5
2564,20250606,849,1,13000002563,Podría mejorar el empaque,9
2565,20240513,1248,2,13000002564,Podría mejorar el empaque,8
2566,20240112,741,2,13000002565,Tardó un poco más de lo esperado,6
2567,20240610,1133,2,13000002566,Tardó un poco más de lo esperado,10
2568,20241017,844,1,13000002567,Entrega rápida y producto excelente,5
2569,20240126,313,1,13000002568,Tardó un poco más de lo esperado,4
2570,20240215,891,2,13000002569,Entrega rápida y producto excelente,7
2571,20250202,195,1,13000002570,Entrega rápida y producto excelente,4
2572,20240814,642,1,13000002571,Atención muy buena,8
2573,20241103,569,1,13000002572,Muy conforme con la calidad,10
2574,20250419,1237,1,13000002573,UNKNOWN,9
2575,20250504,1407,1,13000002574,Tardó un poco más de lo esperado,8
2576,20250201,1207,1,13000002575,Volvería a comprar,7
2577,20240907,1236,1,13000002576,Entrega rápida y producto excelente,7
2578,20240207,1279,1,13000002577,Todo perfecto,9
2579,20250824,1439,1,13000002578,Tardó un poco más de lo esperado,8
2580,20250713,858,1,13000002579,Atención muy buena,7
2581,20250330,1479,2,13000002580,Muy conforme con la calidad,9
2582,20250402,924,2,13000002581,Entrega rápida y producto excelente,7
2583,20240424,382,2,13000002582,Todo perfecto,8
2584,20250406,16,1,13000002583,Muy conforme con la calidad,7
2585,20240719,862,1,13000002584,Entrega rápida y producto excelente,8
2586,20251006,234,2,13000002585,Todo perfecto,9
2587,20240608,475,2,13000002586,Entrega rápida y producto excelente,6
2588,20240214,392,1,13000002587,Tardó un poco más de lo esperado,10
2589,20250327,1141,1,13000002588,Tardó un poco más de lo esperado,6
2590,20250911,183,1,13000002589,Atención muy buena,2
2591,20250130,524,1,13000002590,UNKNOWN,10
2592,20250620,690,1,13000002591,Todo perfecto,8
2593,20240708,284,1,13000002592,Atención muy buena,5
2594,20240223,860,1,13000002593,Tardó un poco más de lo esperado,10
2595,20240901,991,2,13000002594,UNKNOWN,10
2596,20250414,163,2,13000002595,Todo perfecto,7
2597,20250521,1364,1,13000002596,Todo perfecto,9
2598,20240329,1233,2,13000002597,Muy conforme con la calidad,9
2599,20241209,1009,1,13000002598,Volvería a comprar,7
2600,20250214,822,1,13000002599,Todo perfecto,3
2601,20250425,1198,1,13000002600,Todo perfecto,9
2602,20240226,652,1,13000002601,Entrega rápida y producto excelente,9
2603,20240825,293,1,13000002602,Atención muy buena,8
2604,20250311,9,2,13000002603,Podría mejorar el empaque,5
2605,20240916,967,1,13000002604,Tardó un poco más de lo esperado,0
2606,20241008,1090,1,13000002605,Muy conforme con la calidad,10
2607,20240308,1324,1,13000002606,Volvería a comprar,7
2608,20241203,212,1,13000002607,Tardó un poco más de lo esperado,4
2609,20240714,77,1,13000002608,UNKNOWN,8
2610,20241019,1261,1,13000002609,Muy conforme con la calidad,9
2611,20250209,820,1,13000002610,Tardó un poco más de lo esperado,8
2612,20240705,1321,1,13000002611,Entrega rápida y producto excelente,7
2613,20250526,709,2,13000002612,Todo perfecto,7
2614,20240503,1325,1,13000002613,Muy conforme con la calidad,10
2615,20250825,1339,1,13000002614,Tardó un poco más de lo esperado,7
2616,20250424,136,1,13000002615,Entrega rápida y producto excelente,3
2617,20240911,459,2,13000002616,Atención muy buena,7
2618,20250108,334,2,13000002617,Muy conforme con la calidad,4
2619,20240214,260,2,13000002618,Muy conforme con la calidad,10
2620,20241210,264,2,13000002619,Entrega rápida y producto excelente,8
2621,20250319,1060,1,13000002620,Podría mejorar el empaque,10
2622,20250110,433,1,13000002621,Tardó un poco más de lo esperado,10
2623,20250503,1056,2,13000002622,UNKNOWN,10
2624,20250408,246,1,13000002623,UNKNOWN,9
2625,20241104,1033,1,13000002624,Atención muy buena,10
2626,20240602,1148,2,13000002625,Entrega rápida y producto excelente,8
2627,20250220,511,1,13000002626,Tardó un poco más de lo esperado,10
2628,20240813,264,1,13000002627,Podría mejorar el empaque,9
2629,20250427,553,1,13000002628,Volvería a comprar,9
2630,20241214,196,1,13000002629,UNKNOWN,2
2631,20240120,203,2,13000002630,Volvería a comprar,1
2632,20241230,1076,2,13000002631,Todo perfecto,4
2633,20240630,829,1,13000002632,Atención muy buena,4
2634,20240925,245,1,13000002633,Entrega rápida y producto excelente,10
2635,20250213,240,2,13000002634,Todo perfecto,10
2636,20240807,1173,1,13000002635,Atención muy buena,8
2637,20250210,243,2,13000002636,Volvería a comprar,8
2638,20240303,1490,1,13000002637,Podría mejorar el empaque,9
2639,20240207,583,2,13000002638,UNKNOWN,7
2640,20250317,1216,2,13000002639,UNKNOWN,6
2641,20250614,581,2,13000002640,Atención muy buena,8
2642,20240419,136,1,13000002641,Todo perfecto,0
2643,20250831,149,2,13000002642,Muy conforme con la calidad,6
2644,20250116,1450,1,13000002643,Muy conforme con la calidad,9
2645,20250128,722,1,13000002644,Todo perfecto,8
2646,20250116,1389,1,13000002645,Muy conforme con la calidad,9
2647,20240616,90,2,13000002646,Atención muy buena,9
2648,20240927,1330,1,13000002647,UNKNOWN,8
2649,20240629,1170,1,13000002648,Entrega rápida y producto excelente,2
2650,20240206,154,1,13000002649,UNKNOWN,7
2651,20250120,369,1,13000002650,Muy conforme con la calidad,7
2652,20240625,70,2,13000002651,Entrega rápida y producto excelente,8
2653,20240529,488,1,13000002652,Tardó un poco más de lo esperado,3
2654,20240926,1059,2,13000002653,Podría mejorar el empaque,7
2655,20250323,1459,1,13000002654,Atención muy buena,0
2656,20250830,1124,1,13000002655,Tardó un poco más de lo esperado,10
2657,20240704,1030,1,13000002656,UNKNOWN,5
2658,20250505,210,1,13000002657,Entrega rápida y producto excelente,6
2659,20240731,184,1,13000002658,Tardó un poco más de lo esperado,9
2660,20250607,513,2,13000002659,Todo perfecto,7
2661,20250905,11,2,13000002660,Podría mejorar el empaque,8
2662,20241022,762,1,13000002661,UNKNOWN,8
2663,20250221,385,1,13000002662,Entrega rápida y producto excelente,5
2664,20250707,1061,2,13000002663,UNKNOWN,6
2665,20240130,820,1,13000002664,Atención muy buena,8
2666,20250930,662,1,13000002665,UNKNOWN,1
2667,20241028,1419,1,13000002666,Volvería a comprar,9
2668,20240504,1384,2,13000002667,Tardó un poco más de lo esperado,10
2669,20240614,324,2,13000002668,Volvería a comprar,10
2670,20240523,547,2,13000002669,Volvería a comprar,10
2671,20240430,147,2,13000002670,Muy conforme con la calidad,7
2672,20250629,548,1,13000002671,Muy conforme con la calidad,7
2673,20240922,610,2,13000002672,Todo perfecto,9
2674,20240904,20,1,13000002673,Volvería a comprar,8
2675,20250807,560,2,13000002674,UNKNOWN,1
2676,20250114,28,2,13000002675,Entrega rápida y producto excelente,8
2677,20250706,310,1,13000002676,Podría mejorar el empaque,2
2678,20250329,879,2,13000002677,Todo perfecto,10
2679,20241110,819,1,13000002678,Atención muy buena,3
2680,20240430,1406,2,13000002679,Tardó un poco más de lo esperado,7
2681,20250426,298,2,13000002680,UNKNOWN,8
2682,20241018,1210,1,13000002681,Muy conforme con la calidad,9
2683,20250825,538,1,13000002682,Entrega rápida y producto excelente,9
2684,20241210,566,2,13000002683,Volvería a comprar,8
2685,20240713,1469,1,13000002684,Muy conforme con la calidad,9
2686,20240830,1428,2,13000002685,Volvería a comprar,8
2687,20250209,1398,1,13000002686,Tardó un poco más de lo esperado,4
2688,20240924,899,1,13000002687,Entrega rápida y producto excelente,4
2689,20250117,806,1,13000002688,Podría mejorar el empaque,7
2690,20240210,1464,2,13000002689,Volvería a comprar,7
2691,20250514,1105,2,13000002690,UNKNOWN,7
2692,20250205,847,1,13000002691,Volvería a comprar,9
