payments_id,paid_date_id,order_date_id,customer_id,channel_id,order_id,payment_method,payment_status,transaction_ref,amount
2097,20241107,20241106,52,2,1000002096,CASH,REFUNDED,TX-BIW4NTHLKQ3E,15518.25
2098,20240325,20240325,397,1,1000002097,CARD,PAID,TX-3JOG14EFMQML,92739.0
2099,20240213,20240213,1111,1,1000002098,GATEWAY,PAID,TX-QPTIP87J73PD,48924.9
2100,20250520,20250518,1380,1,1000002099,CARD,REFUNDED,TX-PVSC41IASWVX,104146.8
2101,20240128,20240125,1359,1,1000002100,CARD,PAID,TX-RSO7GQT5ZT6Q,107295.3
2102,20240515,20240514,332,1,1000002101,CARD,PAID,TX-UUCM5Q5PZO0B,16146.0
2103,20240104,20240104,631,1,1000002102,GATEWAY,PAID,TX-0OPUHKGMZXOB,31936.5
2104,20250404,20250402,1055,2,1000002103,CASH,PAID,TX-RI8MN6DKGL30,62508.6
2105,20250517,20250515,1478,1,1000002104,CARD,PAID,TX-J5E7PUMTHQWB,15420.0
2106,20240114,20240114,831,2,1000002105,CASH,PAID,TX-NIXUX8FFVPVO,53361.0
2107,20250820,20250818,1108,2,1000002106,CASH,REFUNDED,TX-JS32O4D2L7LL,67663.2
2108,20250612,20250609,1227,2,1000002107,CARD,PAID,TX-NFBIDSMHGOLN,71692.5
2109,20250720,20250718,1049,2,1000002108,CARD,PAID,TX-KJUN96SMSX0J,82854.75
2110,20240520,20240518,582,2,1000002109,CARD,PAID,TX-IAFSYM1WX0S9,62617.5
2111,20250427,20250425,119,1,1000002110,CARD,PAID,TX-TMY3V737XX0G,49905.0
2112,20240414,20240411,6,1,1000002111,CARD,REFUNDED,TX-JA56N5WG0V7N,21065.7
2113,0,20250506,736,2,1000002112,CASH,FAILED,UNKNOWN,51455.25
2114,20250223,20250222,611,2,1000002113,TRANSFER,PAID,TX-MZ9NTLF91GDR,35574.0
2115,20240824,20240824,921,2,1000002114,CASH,PAID,TX-DHKBG8MBO4U7,56628.0
2116,0,20240418,259,1,1000002115,CARD,FAILED,UNKNOWN,18987.0
2117,20240319,20240318,795,1,1000002116,GATEWAY,PAID,TX-T5HL9XKLWUNI,16718.25
2118,20240705,20240703,5,1,1000002117,CARD,PAID,TX-4O0J7ZTBLI6I,15429.6
2119,20250316,20250314,178,2,1000002118,TRANSFER,REFUNDED,TX-S03DRK2X1RZ4,71148.0
2120,20250307,20250307,708,1,1000002119,GATEWAY,PAID,TX-EXEHK7G9ZMYH,43588.8
2121,20240705,20240703,1062,1,1000002120,GATEWAY,PAID,TX-2QEEF5TKKK5N,14306.64
2122,20250216,20250215,463,1,1000002121,GATEWAY,PAID,TX-5GFJ1892ADVU,46420.2
2123,20250605,20250603,819,2,1000002122,CASH,PAID,TX-ZMMY7CJMC2XX,41382.0
2124,20250809,20250808,106,1,1000002123,CARD,PAID,TX-03OG6AYOVVRM,83446.2
2125,20240628,20240627,353,1,1000002124,CARD,PAID,TX-Z8T2Y7MQ7P2I,39133.5
2126,20250329,20250329,1270,1,1000002125,CARD,PAID,TX-M1KH069KUGKG,61095.0
2127,20250426,20250424,320,1,1000002126,CARD,PAID,TX-QPIXQVLE1NT2,55350.0
2128,0,20241130,1053,2,1000002127,CASH,PENDING,UNKNOWN,12414.6
2129,20250621,20250620,474,1,1000002128,GATEWAY,PAID,TX-FJ32T34NW19B,103092.0
2130,20250414,20250412,991,2,1000002129,CASH,PAID,TX-PW3R3AYQVK2L,13068.0
2131,0,20250228,161,1,1000002130,GATEWAY,FAILED,UNKNOWN,13721.4
2132,20250627,20250625,1395,1,1000002131,CARD,PAID,TX-AI5VTVT4NFME,113147.1
2133,0,20250213,937,2,1000002132,CASH,FAILED,UNKNOWN,28459.2
2134,20240109,20240108,373,1,1000002133,GATEWAY,PAID,TX-YD3115H6B80S,33870.0
2135,20250812,20250812,1001,2,1000002134,CARD,PAID,TX-RZOSP5R7NHQI,24829.2
2136,20240604,20240604,399,2,1000002135,CARD,PAID,TX-8YO0W1NE4N2L,68607.0
2137,20240705,20240703,663,1,1000002136,GATEWAY,PAID,TX-1WHJO69QQ41Z,44300.28
2138,20240429,20240429,240,1,1000002137,CARD,PAID,TX-8TYT2PTA9N7Y,40404.0
2139,20250111,20250109,255,1,1000002138,CARD,PAID,TX-BUGWXC2HF3CU,48924.9
2140,20240908,20240906,1061,2,1000002139,CASH,PAID,TX-WUEWP9ZGGDH8,136560.6
2141,0,20241105,216,1,1000002140,GATEWAY,FAILED,UNKNOWN,28642.8
2142,20250212,20250210,526,1,1000002141,CARD,PAID,TX-U8QPPXZYZCE4,42282.0
2143,0,20240423,1030,2,1000002142,CARD,FAILED,UNKNOWN,82655.1
2144,20241122,20241122,802,1,1000002143,GATEWAY,PAID,TX-YPY9FJU6H2L8,18142.5
2145,20250311,20250310,1337,1,1000002144,CARD,PAID,TX-4OFRYDFBRIE8,48024.66
2146,20250815,20250814,690,1,1000002145,GATEWAY,PAID,TX-XEUF70VZUXBC,80543.25
2147,20240814,20240814,1323,2,1000002146,CASH,PAID,TX-1KIIYUBPN2LE,28459.2
2148,20250515,20250514,204,1,1000002147,GATEWAY,PAID,TX-BEKIDUKQW2W8,19050.0
2149,0,20240927,155,1,1000002148,CARD,FAILED,UNKNOWN,44760.0
2150,20241212,20241210,559,2,1000002149,TRANSFER,PAID,TX-7YXMRASY6JOL,39204.0
2151,20241106,20241105,1137,1,1000002150,CARD,PAID,TX-SIASRXKJ3YQQ,28459.2
2152,20240522,20240520,132,1,1000002151,GATEWAY,PAID,TX-LNLXWZVCLNLC,29659.2
2153,20250829,20250826,674,2,1000002152,CASH,PAID,TX-VN7SXVI9RG5B,23522.4
2154,20240705,20240703,747,1,1000002153,CARD,PAID,TX-5C4RTWAZ1CU1,17152.56
2155,20241104,20241102,503,2,1000002154,TRANSFER,PAID,TX-VXRYXDHL00TE,53361.0
2156,20240405,20240404,55,1,1000002155,GATEWAY,PAID,TX-1AX1TV38790P,87439.2
2157,20250912,20250909,146,1,1000002156,GATEWAY,PAID,TX-DTA5ZDD23QRX,78882.0
2158,20250820,20250819,978,2,1000002157,CARD,PAID,TX-DXCMICGIYH3J,71656.2
2159,20250414,20250411,1414,1,1000002158,GATEWAY,PAID,TX-YDM1VPSACUC6,98121.0
2160,0,20240411,1406,2,1000002159,CASH,FAILED,UNKNOWN,30492.0
2161,20250225,20250225,1188,1,1000002160,CARD,PAID,TX-XDOBD0V60OVK,31692.0
2162,20241123,20241123,212,1,1000002161,CARD,REFUNDED,TX-0IPYKZXBF293,83419.5
2163,20240208,20240208,1075,2,1000002162,CARD,PAID,TX-O2UYT21XJSNK,39930.0
2164,20250902,20250831,974,1,1000002163,CARD,PAID,TX-6E2P52NZ86VM,28488.0
2165,20240622,20240620,1476,2,1000002164,CARD,PAID,TX-RK0ET6X1S53Y,43451.1
2166,20250128,20250126,1438,1,1000002165,GATEWAY,PAID,TX-9S1TV4IR1G3M,17787.0
2167,20240205,20240202,1012,2,1000002166,TRANSFER,PAID,TX-JW1T7NHU392R,17242.5
2168,20250505,20250504,27,2,1000002167,CASH,REFUNDED,TX-WHVT07IJIEXV,15246.0
2169,0,20250122,723,2,1000002168,CASH,FAILED,UNKNOWN,32670.0
2170,20250913,20250913,247,1,1000002169,CARD,REFUNDED,TX-LLXIBY4Z3K1I,43888.8
2171,20250404,20250401,304,1,1000002170,GATEWAY,PAID,TX-672CBC1NG2FV,55650.0
2172,20240228,20240226,394,1,1000002171,GATEWAY,PAID,TX-IPLDBPYBP225,45140.62
2173,20250112,20250109,1485,2,1000002172,CASH,PAID,TX-4Y3JSX5H28N0,16335.0
2174,20240420,20240418,1210,1,1000002173,GATEWAY,PAID,TX-CU16DC4UVUW3,36300.0
2175,20240108,20240107,381,1,1000002174,GATEWAY,PAID,TX-I250O8G7DPI5,15129.6
2176,20240312,20240310,1108,2,1000002175,CARD,PAID,TX-TC1A2F1JEUZ5,15518.25
2177,20250718,20250717,1171,2,1000002176,CARD,PAID,TX-XEG2YIDPZIDC,14483.7
2178,20240205,20240204,834,2,1000002177,CASH,PAID,TX-QA7V9W96OWDD,83490.0
2179,20250402,20250331,746,1,1000002178,GATEWAY,PAID,TX-HMO1I4T2812T,17235.0
2180,20240623,20240620,796,1,1000002179,GATEWAY,PAID,TX-ECYFRSMZXD4X,29659.2
2181,20250801,20250730,814,2,1000002180,CARD,PAID,TX-D5HRG0D74GUC,43451.1
2182,20250821,20250820,843,1,1000002181,GATEWAY,PAID,TX-P03KM8WZ98GO,55650.0
2183,20250624,20250622,218,1,1000002182,CARD,PAID,TX-PC269LJRHRXL,18351.75
2184,20240217,20240216,209,2,1000002183,CARD,PAID,TX-3PEBQLR13MWP,27588.0
2185,20250619,20250618,367,2,1000002184,CARD,REFUNDED,TX-72VDX4WLNSFD,13794.0
2186,20240425,20240424,902,1,1000002185,CARD,PAID,TX-EVKPITYWO4MR,19468.5
2187,20240528,20240528,1484,2,1000002186,TRANSFER,PAID,TX-D6HQJVXB68G7,30201.6
2188,20250125,20250123,1094,1,1000002187,GATEWAY,PAID,TX-QA6DEP926AC1,48054.75
2189,20240121,20240119,1113,2,1000002188,CARD,PAID,TX-NOHFPST8UNDI,27442.8
2190,20240506,20240503,930,1,1000002189,CARD,PAID,TX-AIB9QNVB5QZH,70930.2
2191,20250415,20250412,1135,2,1000002190,CASH,PAID,TX-OV8ZPZLLC45E,13794.0
2192,20250721,20250718,476,1,1000002191,GATEWAY,PAID,TX-9QXUQ9YYR1Q7,47482.5
2193,0,20241003,972,2,1000002192,CARD,FAILED,UNKNOWN,28314.0
2194,20240526,20240525,872,2,1000002193,CASH,PAID,TX-XFHGMXFVPAJ0,41164.2
2195,20240928,20240925,1396,2,1000002194,CARD,PAID,TX-VU66N6XBMVYB,67590.6
2196,20240712,20240710,998,2,1000002195,CARD,PAID,TX-73WTH62ZO1GB,57172.5
2197,0,20250601,69,1,1000002196,GATEWAY,FAILED,UNKNOWN,50205.0
2198,20250916,20250915,873,1,1000002197,CARD,PAID,TX-N2S3ZJ1EYKMR,49905.0
2199,20241206,20241204,862,2,1000002198,CASH,PAID,TX-UNF3OBDUP23B,53451.75
2200,20250402,20250401,1029,1,1000002199,CARD,PAID,TX-VQLE5KT6RQ0U,38552.7
2201,20250516,20250514,721,2,1000002200,CASH,PAID,TX-X3H8N4YT02C7,43560.0
2202,20250321,20250320,150,2,1000002201,CASH,PAID,TX-MOVGY1Y66M8I,57426.6
2203,20250125,20250124,1004,1,1000002202,GATEWAY,PAID,TX-S7ULRGH1MYL5,34485.0
2204,20250426,20250425,450,2,1000002203,CASH,PAID,TX-S8P7RRB3ORIB,79337.28
2205,20240329,20240328,172,2,1000002204,CARD,PAID,TX-UIU03H8M6MTC,36209.25
2206,20250222,20250220,1376,2,1000002205,CARD,PAID,TX-SHKC5PXFJ811,34485.0
2207,20250930,20250928,234,2,1000002206,CARD,PAID,TX-UWFSFSPET6H2,13721.4
2208,20250527,20250525,234,1,1000002207,GATEWAY,PAID,TX-Z0N8DWLRHGVE,13721.4
2209,20250301,20250228,117,1,1000002208,CARD,PAID,TX-W3PQROFPS00R,50386.5
2210,20240105,20240105,37,1,1000002209,CARD,PAID,TX-PTJ8RLA49FD3,15720.0
2211,20240201,20240129,1116,2,1000002210,CARD,PAID,TX-3061WBX6D9T1,18150.0
2212,20250414,20250414,235,1,1000002211,GATEWAY,PAID,TX-ZDH0WC48LREH,38443.8
2213,20250516,20250514,285,1,1000002212,GATEWAY,PAID,TX-PB6YWOKL2TPG,15720.0
2214,20240302,20240301,1188,1,1000002213,GATEWAY,PAID,TX-IDPBH8QUY19Y,14268.0
2215,20251001,20250929,230,2,1000002214,TRANSFER,PAID,TX-1ZFGGM3512F3,107811.0
2216,20250513,20250513,1399,2,1000002215,CASH,PAID,TX-84NBBL1PDBZD,19565.7
2217,20250117,20250115,1363,1,1000002216,CARD,PAID,TX-6NFVUINUWWJG,19350.0
2218,20241104,20241102,855,2,1000002217,TRANSFER,PAID,TX-GKEX41YNGMJN,75663.72
2219,20241030,20241027,498,1,1000002218,CARD,PAID,TX-5I08Q6HKETP4,13968.0
2220,20240607,20240606,140,1,1000002219,CARD,PAID,TX-4YE78ERHVTIM,14994.0
2221,20241231,20241231,956,2,1000002220,CASH,REFUNDED,TX-22JQ2I7HQNIO,50529.6
2222,20240920,20240917,235,2,1000002221,CARD,PAID,TX-6MYLX40O6Y7I,14520.0
2223,20250430,20250429,1268,1,1000002222,CARD,PAID,TX-F762HG2TXA7B,14994.0
2224,20240413,20240412,1322,1,1000002223,GATEWAY,PAID,TX-GOE0NEDHNNYD,91277.16
2225,20250202,20250201,194,1,1000002224,GATEWAY,PAID,TX-6J4J48HWXV4A,40104.0
2226,20250107,20250105,1446,1,1000002225,CARD,PAID,TX-ADDX83JIXYU4,42064.2
2227,20240705,20240704,502,2,1000002226,CARD,PAID,TX-GGYH2BV8BTVE,14520.0
2228,20250131,20250130,1410,2,1000002227,TRANSFER,PAID,TX-QFURC6GR53WU,43560.0
2229,20250530,20250528,951,1,1000002228,GATEWAY,PAID,TX-4E5XOLCK43SD,29940.0
2230,20250821,20250821,1124,1,1000002229,GATEWAY,PAID,TX-85IURJPGZV1F,69371.4
2231,20240517,20240516,1005,2,1000002230,TRANSFER,PAID,TX-9KYLDPVECNDK,68879.25
2232,20240409,20240407,578,2,1000002231,CASH,PAID,TX-GPQWKINEPFDJ,14229.6
2233,20250514,20250514,881,1,1000002232,GATEWAY,PAID,TX-SYB25J77OR7H,50457.0
2234,20250107,20250107,865,2,1000002233,CARD,PAID,TX-X2EKROMX3WW2,28459.2
2235,20240818,20240815,411,2,1000002234,CARD,PAID,TX-FN515CKT16AG,45520.2
2236,20250215,20250214,1412,2,1000002235,CASH,PAID,TX-2XMJU5C157GT,13721.4
2237,20240115,20240114,167,1,1000002236,CARD,PAID,TX-C8QTTEEFROEV,14994.0
2238,20240221,20240220,623,1,1000002237,GATEWAY,PAID,TX-BSR3CK7QGLZI,120036.6
2239,20250318,20250316,1245,1,1000002238,GATEWAY,PAID,TX-O2FY72J2JVHC,59860.8
2240,20240613,20240612,1389,1,1000002239,CARD,PAID,TX-KMBOTY8TNFVA,17835.0
2241,20241021,20241018,354,1,1000002240,CARD,REFUNDED,TX-GIT0XXB6QPWA,42064.2
2242,20241210,20241209,217,1,1000002241,GATEWAY,REFUNDED,TX-R6972E4XTS56,50205.0
2243,20240305,20240303,502,2,1000002242,CARD,PAID,TX-U19TKRYZ67VO,17787.0
2244,0,20240714,320,1,1000002243,GATEWAY,FAILED,UNKNOWN,129593.1
2245,20250129,20250126,590,1,1000002244,GATEWAY,PAID,TX-HUEQ5U62JIXP,17172.0
2246,20241014,20241012,1358,1,1000002245,GATEWAY,PAID,TX-KT8V3NRO003M,14374.8
2247,20241225,20241223,1413,2,1000002246,CASH,REFUNDED,TX-Z9S12NHNHM45,31036.5
2248,20250317,20250315,1183,1,1000002247,CARD,REFUNDED,TX-3T5BIWDM32CP,19350.0
2249,20240911,20240911,1270,1,1000002248,CARD,PAID,TX-23TVKVM53M21,55813.88
2250,20250413,20250413,991,1,1000002249,CARD,PAID,TX-V9WUXJ32CPNM,60112.8
2251,20240409,20240406,748,1,1000002250,GATEWAY,PAID,TX-XK6R7IJZ0ZNF,36209.25
2252,20241101,20241030,1315,1,1000002251,GATEWAY,PAID,TX-EOTA2R14XFYC,50505.0
2253,20250915,20250913,529,2,1000002252,CARD,PAID,TX-MIOU60KIF32B,26136.0
2254,0,20241219,1186,1,1000002253,GATEWAY,FAILED,UNKNOWN,58871.1
2255,20240803,20240803,826,1,1000002254,CARD,PAID,TX-E6OVRP19KC26,79608.0
2256,20240619,20240616,53,1,1000002255,CARD,PAID,TX-VXNLKG0TYZDR,19050.0
2257,20240818,20240816,810,2,1000002256,CASH,PAID,TX-7FY3FMD6XKHR,53361.0
2258,20250222,20250221,1442,2,1000002257,CASH,PAID,TX-KM9DU1UTPEC4,49005.0
2259,20240720,20240720,397,2,1000002258,CARD,PAID,TX-FL15392FJD8Y,50094.0
2260,20240622,20240619,292,1,1000002259,GATEWAY,PAID,TX-KKM8M0CP5S0M,15720.0
2261,0,20240904,73,1,1000002260,CARD,FAILED,UNKNOWN,15420.0
2262,20251001,20250930,462,1,1000002261,CARD,PAID,TX-YYAHU8YJ50QF,71685.0
2263,20250801,20250729,1441,1,1000002262,GATEWAY,PAID,TX-FJU17I0502EO,15420.0
2264,20240312,20240311,696,1,1000002263,CARD,PAID,TX-VJ7ZX6O1YD3O,58072.5
2265,20250912,20250910,568,2,1000002264,CASH,PAID,TX-5FFV0LK4G8PA,14229.6
2266,20250612,20250611,888,1,1000002265,GATEWAY,PAID,TX-FGTCJ8LVATGW,44760.0
2267,20240414,20240413,1065,2,1000002266,CARD,PAID,TX-VYWH6LNJSO3Z,105633.0
2268,20240522,20240520,667,1,1000002267,CARD,PAID,TX-EM8QRX85RF0D,98038.8
2269,0,20250410,156,1,1000002268,GATEWAY,PENDING,UNKNOWN,15720.0
2270,20240120,20240117,272,1,1000002269,GATEWAY,PAID,TX-7RZWNEKANZHG,43588.8
2271,20240927,20240927,515,1,1000002270,CARD,PAID,TX-5NFOG6YH0808,79943.25
2272,0,20241126,1109,2,1000002271,CARD,FAILED,UNKNOWN,110969.1
2273,20241102,20241101,4,2,1000002272,CARD,PAID,TX-SR5BVUBXCJT8,32670.0
2274,20250804,20250802,1406,2,1000002273,CARD,PAID,TX-AJLHA6J5XH0N,14520.0
2275,20250326,20250324,701,2,1000002274,CARD,PAID,TX-EFVBREVRSJRN,15518.25
2276,20240920,20240920,438,2,1000002275,CASH,PAID,TX-RWDOTD88ZB9W,36300.0
2277,20240614,20240613,275,1,1000002276,CARD,PAID,TX-62Z10I4LYCEK,64362.0
2278,20240405,20240403,1054,1,1000002277,CARD,PAID,TX-HMMR7LV1HHVP,92980.92
2279,20240821,20240820,831,2,1000002278,CARD,PAID,TX-X113O5CJE9EP,29040.0
2280,20240303,20240302,161,2,1000002279,CASH,REFUNDED,TX-R5ZFJYI7O8IH,45520.2
2281,20240113,20240112,1379,1,1000002280,CARD,REFUNDED,TX-NF21USLOUA2H,33570.0
2282,20241006,20241005,1004,1,1000002281,GATEWAY,PAID,TX-YUG28A7HTZWR,14374.8
2283,20241017,20241016,7,1,1000002282,GATEWAY,PAID,TX-D2Q6OP3MJYGQ,32236.5
2284,20240519,20240517,728,1,1000002283,CARD,PAID,TX-DCBBP1ZPMA1L,86868.0
2285,20250204,20250202,832,1,1000002284,GATEWAY,PAID,TX-WQ63NGLKB1ZN,17535.0
2286,20250522,20250521,177,1,1000002285,GATEWAY,PAID,TX-QRYMDT6YZ7QP,28488.0
2287,20250111,20250110,526,2,1000002286,CARD,PAID,TX-PCIEM1OQQC7I,28314.0
2288,0,20240720,312,2,1000002287,CASH,FAILED,UNKNOWN,54313.88
2289,20241015,20241015,297,1,1000002288,CARD,PAID,TX-NPE6EMNYCUBF,85597.5
2290,20240901,20240831,472,2,1000002289,CARD,PAID,TX-PSKYAXD7HH7N,36209.25
2291,20250521,20250521,133,1,1000002290,CARD,PAID,TX-CTO5POBBSK71,73209.6
2292,20240317,20240314,718,2,1000002291,CARD,PAID,TX-DBAV1LICNCW6,67082.4
2293,0,20241212,378,1,1000002292,CARD,FAILED,UNKNOWN,29088.0
2294,20240329,20240326,1390,1,1000002293,GATEWAY,REFUNDED,TX-D3SE2BP4SIMR,36774.0
2295,20240401,20240330,1114,2,1000002294,CARD,PAID,TX-9HDR239MPNHJ,17242.5
2296,20240715,20240713,102,2,1000002295,CASH,PAID,TX-OCIGWHVRGVA7,25613.28
2297,20250602,20250530,484,1,1000002296,CARD,PAID,TX-FOA4TZMZV0NS,14229.6
2298,20241224,20241222,1297,2,1000002297,CARD,PAID,TX-TOEU6KECO2A4,41382.0
2299,20240521,20240519,716,1,1000002298,GATEWAY,PAID,TX-1I6XMH1TP9WN,29359.2
2300,0,20240304,1009,1,1000002299,GATEWAY,FAILED,UNKNOWN,36483.6
2301,0,20250503,860,1,1000002300,CARD,FAILED,UNKNOWN,61095.0
2302,20240621,20240620,118,1,1000002301,CARD,PAID,TX-RX8TF164G1U8,16418.25
2303,20240811,20240809,891,1,1000002302,CARD,PAID,TX-QUV19IT4MTMA,39204.0
2304,0,20250206,1091,2,1000002303,TRANSFER,PENDING,UNKNOWN,92347.2
2305,20250325,20250324,1373,1,1000002304,CARD,PAID,TX-0LGFDW6GUDAG,33870.0
2306,20250208,20250206,557,2,1000002305,CASH,PAID,TX-C3VWHBXHIMKO,35211.0
2307,20241123,20241121,757,1,1000002306,CARD,PAID,TX-BFT5HL9PLMWE,49905.0
2308,20240120,20240118,1015,1,1000002307,CARD,REFUNDED,TX-F5K2ERTBKP6X,43671.0
2309,0,20240517,635,1,1000002308,CARD,FAILED,UNKNOWN,61312.8
2310,20250302,20250301,498,1,1000002309,CARD,PAID,TX-1QCKQ487QGGZ,19168.5
2311,20240814,20240811,886,2,1000002310,CARD,PAID,TX-GI8E0QEE0GVC,29040.0
2312,20250502,20250502,1127,2,1000002311,CARD,PAID,TX-R18DPJMJPG8X,74215.35
2313,20240417,20240414,1220,1,1000002312,CARD,PAID,TX-3S3HDZ9HQKY9,16020.0
2314,20241116,20241115,16,1,1000002313,GATEWAY,PAID,TX-EUULO17CKNM7,71168.25
2315,20240320,20240319,350,1,1000002314,GATEWAY,PAID,TX-CNOGJE2EN9WV,18687.0
2316,20240423,20240423,37,1,1000002315,CARD,PAID,TX-IL5GY2GNJXD6,27036.0
2317,0,20241025,1445,1,1000002316,CARD,FAILED,UNKNOWN,16441.08
2318,20240118,20240116,18,1,1000002317,GATEWAY,PAID,TX-E3WJ1Z3LDBMY,16446.0
2319,20240408,20240408,975,1,1000002318,CARD,REFUNDED,TX-D8K0YLL5M5MC,17787.0
2320,20250213,20250210,304,2,1000002319,CASH,PAID,TX-ZEVUW8PMY9PH,17787.0
2321,20250110,20250107,1199,1,1000002320,CARD,PAID,TX-P8I7JTR29TEI,39204.0
2322,20240425,20240422,437,2,1000002321,TRANSFER,PAID,TX-2IR5V2O0VF6R,13794.0
2323,20240622,20240621,424,1,1000002322,GATEWAY,PAID,TX-NG55P3DJWXFA,46638.0
2324,20240904,20240901,1364,1,1000002323,CARD,PAID,TX-KSDQ0Q15EJEA,37800.0
2325,20250327,20250327,979,1,1000002324,CARD,PAID,TX-2LW8D6QODYZ8,13968.0
2326,20250702,20250702,110,1,1000002325,GATEWAY,PAID,TX-4KCH3Z221B1R,70694.25
2327,20241116,20241114,751,1,1000002326,CARD,PAID,TX-WZJ001TL6M5D,75619.92
2328,20240701,20240628,1427,1,1000002327,CARD,PAID,TX-M3TZX2UGHIQJ,40104.0
2329,20250317,20250316,252,1,1000002328,CARD,PAID,TX-M7Q2B7I5YBOJ,32236.5
2330,0,20241206,846,2,1000002329,CARD,FAILED,UNKNOWN,28749.6
2331,20250308,20250306,1183,1,1000002330,CARD,PAID,TX-2EB5FA7KC6Z1,17152.56
2332,20250626,20250623,874,1,1000002331,CARD,PAID,TX-VGKPIQ0OVU9R,73536.3
2333,20250803,20250801,469,1,1000002332,CARD,PAID,TX-XP2W8KD19RBP,29940.0
2334,20250511,20250510,637,1,1000002333,CARD,PAID,TX-3TVZ29SC848B,37800.0
2335,20250610,20250610,1068,2,1000002334,TRANSFER,PAID,TX-SZJ2BS7KGT7G,80186.7
2336,20250810,20250809,1230,2,1000002335,CASH,PAID,TX-C3HB9YTA87VV,16008.3
2337,20250331,20250330,249,1,1000002336,CARD,PAID,TX-P0379O25WIET,63155.55
2338,20241203,20241201,390,1,1000002337,CARD,PAID,TX-5DE2HE58GX7E,18442.5
2339,20240212,20240209,162,2,1000002338,TRANSFER,PAID,TX-9KAYDWKHOSMC,35574.0
2340,20250313,20250311,493,2,1000002339,CASH,PAID,TX-Y5OJSQXWO1EZ,32670.0
2341,20241010,20241008,1231,1,1000002340,GATEWAY,PAID,TX-9E8IEUNHZJ7J,31246.8
2342,0,20241102,382,1,1000002341,CARD,PENDING,UNKNOWN,27336.0
2343,20250317,20250314,887,1,1000002342,CARD,PAID,TX-E9RPOGCBPSSH,28488.0
2344,20250103,20250101,949,1,1000002343,CARD,PAID,TX-TZDJT4FDUADI,93765.0
2345,20241016,20241015,78,1,1000002344,GATEWAY,PAID,TX-U0TMPB7P94TY,83020.2
2346,20240915,20240913,747,1,1000002345,GATEWAY,PAID,TX-XFDFJSLSPGF1,14994.0
2347,20240530,20240530,138,1,1000002346,CARD,PAID,TX-OX5PJTIU0HDP,31246.8
2348,20250827,20250824,1058,1,1000002347,GATEWAY,PAID,TX-PWUWO13JC9FQ,54261.0
2349,20250616,20250615,189,2,1000002348,CASH,PAID,TX-OSGPRSRUEYT8,43124.4
2350,0,20250519,507,1,1000002349,GATEWAY,FAILED,UNKNOWN,55313.7
2351,20240513,20240511,1374,2,1000002350,CARD,PAID,TX-ER4ZQ1D207TE,13068.0
2352,20241231,20241231,85,1,1000002351,GATEWAY,PAID,TX-4A3MLWU1LRZH,47238.0
2353,20240807,20240806,239,1,1000002352,CARD,PAID,TX-PQG7XRU3JLHJ,27036.0
2354,20240702,20240630,17,1,1000002353,CARD,PAID,TX-BLSDMTUP8J5K,32205.12
2355,20240330,20240329,351,1,1000002354,CARD,PAID,TX-FEPFCLPZUY2H,40970.28
2356,20240609,20240608,1421,1,1000002355,GATEWAY,PAID,TX-L1D5VF3NNDC3,35385.0
2357,20240530,20240529,719,2,1000002356,TRANSFER,PAID,TX-Q4HRLJPYVJMX,28459.2
2358,0,20240306,58,1,1000002357,CARD,FAILED,UNKNOWN,29940.0
2359,20240915,20240913,245,1,1000002358,CARD,PAID,TX-L4P4A3DNQGS5,45723.24
2360,20250820,20250817,1320,2,1000002359,CARD,PAID,TX-3X1KMX5ZL9WW,48279.0
2361,20241203,20241201,947,2,1000002360,TRANSFER,PAID,TX-THJHYKG38S30,39930.0
2362,20241005,20241005,29,1,1000002361,CARD,PAID,TX-PRNJCZOEFZ6G,43888.8
2363,20240718,20240716,375,1,1000002362,GATEWAY,PAID,TX-EDGS6FAXC6Y5,18987.0
2364,20240213,20240210,314,1,1000002363,CARD,PAID,TX-R8NNZBIOTYWX,17235.0
2365,20250424,20250421,974,1,1000002364,GATEWAY,PAID,TX-REXSC05J6I7Q,32672.1
2366,20240905,20240905,345,1,1000002365,GATEWAY,REFUNDED,TX-X87N6C0KWVA6,55150.35
2367,20250407,20250405,1331,1,1000002366,GATEWAY,PAID,TX-SIM4DZ0ECOJB,15720.0
2368,20240824,20240824,1008,2,1000002367,CARD,PAID,TX-FI7MCU7WHZFQ,17787.0
2369,20250724,20250722,588,2,1000002368,CASH,PAID,TX-UXDLTH6S5VTB,14520.0
2370,20250321,20250320,274,1,1000002369,CARD,PAID,TX-3G9O4WM8VRB2,35685.0
2371,20240824,20240823,1488,2,1000002370,CARD,PAID,TX-YY3SYAJ8S9HK,17242.5
2372,20240720,20240718,1089,1,1000002371,GATEWAY,PAID,TX-EG6JSD02S1J6,46720.2
2373,20240716,20240714,1472,1,1000002372,CARD,PAID,TX-C755UGM2BLIB,26813.28
2374,20250131,20250130,1294,1,1000002373,CARD,PAID,TX-JEE0N3WQCNB6,52927.5
2375,20250327,20250324,10,2,1000002374,CARD,PAID,TX-PPJ32HRBFMRA,41527.2
2376,0,20241115,905,1,1000002375,CARD,FAILED,UNKNOWN,33870.0
2377,20241128,20241125,392,1,1000002376,CARD,PAID,TX-SX9LJK10JMFX,71863.92
2378,20241020,20241018,872,1,1000002377,GATEWAY,PAID,TX-0ZH4890QKK1X,29477.7
2379,20240423,20240420,825,1,1000002378,CARD,PAID,TX-19U7TJQ2JUPQ,41817.6
